route_id,city,road_name,highway,start_lat,start_lng,end_lat,end_lng,length_m,sinuosity,max_heading_change_deg,sv_coverage,status,geometry_wkt
SR_02297,"Kochi, Kerala, India",,residential,10.000457499999998,76.3013421,10.001250899999999,76.3012236,88.73,1.0004,6.3,,candidate_no_sv_check,"LINESTRING (76.3013421 10.000457499999998, 76.3013282 10.000511599999998, 76.3012236 10.001250899999999)"
SR_02298,"Kochi, Kerala, India",,residential,10.000417099999998,76.3034563,10.0002204,76.3025652,100.08,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3034563 10.000417099999998, 76.3025652 10.0002204)"
SR_02299,"Kochi, Kerala, India",,residential,9.998105699999998,76.3031136,9.997704300000002,76.3022237,107.18,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3031136 9.998105699999998, 76.3022237 9.997704300000002)"
SR_02300,"Kochi, Kerala, India",,residential,9.998235199999998,76.303045,9.997844799999998,76.302095,112.74,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.303045 9.998235199999998, 76.302095 9.997844799999998)"
SR_02301,"Kochi, Kerala, India",,residential,9.997704300000002,76.3022237,9.998105699999998,76.3031136,107.18,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3022237 9.997704300000002, 76.3031136 9.998105699999998)"
SR_02302,"Kochi, Kerala, India",Greeen Avenue,residential,9.997263799999999,76.3033545,9.997565299999998,76.3046287,143.61,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3033545 9.997263799999999, 76.3046287 9.997565299999998)"
SR_02303,"Kochi, Kerala, India",,residential,9.997118899999998,76.303383,9.996956499999998,76.3025555,92.47,1.0,0.11,,candidate_no_sv_check,"LINESTRING (76.303383 9.997118899999998, 76.3028908 9.9970219, 76.3025555 9.996956499999998)"
SR_02304,"Kochi, Kerala, India",Greeen Avenue,residential,9.997565299999998,76.3046287,9.997263799999999,76.3033545,143.61,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3046287 9.997565299999998, 76.3033545 9.997263799999999)"
SR_02305,"Kochi, Kerala, India",,residential,9.9948923,76.305218,9.994168499999999,76.3053823,82.05,1.0,1.06,,candidate_no_sv_check,"LINESTRING (76.305218 9.9948923, 76.305269 9.994680599999999, 76.3053823 9.994168499999999)"
SR_02306,"Kochi, Kerala, India",Pipeline Road,tertiary,9.995269500000001,76.3070042,9.994319699999998,76.306623,113.05,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3070042 9.995269500000001, 76.306623 9.994319699999998)"
SR_02307,"Kochi, Kerala, India",Friendship Nagar road,residential,9.995269500000001,76.3070042,9.995063500000002,76.3058486,128.79,1.0006,4.68,,candidate_no_sv_check,"LINESTRING (76.3070042 9.995269500000001, 76.3065562 9.9951808, 76.3062451 9.995114699999998, 76.3058486 9.995063500000002)"
SR_02308,"Kochi, Kerala, India",Pipeline Road,tertiary,9.995897499999998,76.30726410000001,9.996587199999999,76.3076024,84.81,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.30726410000001 9.995897499999998, 76.3076024 9.996587199999999)"
SR_02309,"Kochi, Kerala, India",Pipeline Road,tertiary,9.994319699999998,76.306623,9.995269500000001,76.3070042,113.05,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.306623 9.994319699999998, 76.3070042 9.995269500000001)"
SR_02310,"Kochi, Kerala, India",Vylassery Road,residential,9.994319699999998,76.306623,9.9948147,76.3082952,191.33,1.0001,1.4,,candidate_no_sv_check,"LINESTRING (76.306623 9.994319699999998, 76.3074826 9.994585199999996, 76.3079145 9.994707199999999, 76.3082952 9.9948147)"
SR_02311,"Kochi, Kerala, India",Friendship Nagar road,residential,9.995063500000002,76.3058486,9.995269500000001,76.3070042,128.79,1.0006,4.68,,candidate_no_sv_check,"LINESTRING (76.3058486 9.995063500000002, 76.3062451 9.995114699999998, 76.3065562 9.9951808, 76.3070042 9.995269500000001)"
SR_02312,"Kochi, Kerala, India",,residential,9.994168499999999,76.3053823,9.9948923,76.305218,82.05,1.0,1.06,,candidate_no_sv_check,"LINESTRING (76.3053823 9.994168499999999, 76.305269 9.994680599999999, 76.305218 9.9948923)"
SR_02313,"Kochi, Kerala, India",,residential,9.9962304,76.3026571,9.9964291,76.3035298,98.18,1.0002,2.77,,candidate_no_sv_check,"LINESTRING (76.3026571 9.9962304, 76.3028004 9.996264099999996, 76.3032143 9.996348699999999, 76.3035298 9.9964291)"
SR_02314,"Kochi, Kerala, India",Vylopilly Road,residential,9.9897676,76.2972143,9.989896199999997,76.2979639,83.51,1.0013,7.76,,candidate_no_sv_check,"LINESTRING (76.2972143 9.9897676, 76.2975752 9.9898392, 76.29783940000002 9.9898895, 76.2979639 9.989896199999997)"
SR_02315,"Kochi, Kerala, India",Old National Highway 17,tertiary,10.0304408,76.3042289,10.0293665,76.3049971,145.79,1.0011,6.11,,candidate_no_sv_check,"LINESTRING (76.3042289 10.0304408, 76.3043667 10.030244399999999, 76.3044394 10.0301289, 76.3045135 10.030011000000002, 76.3046127 10.029853299999994, 76.3049971 10.0293665)"
SR_02316,"Kochi, Kerala, India",Old National Highway 17,tertiary,10.0293665,76.3049971,10.0304408,76.3042289,145.79,1.0011,6.11,,candidate_no_sv_check,"LINESTRING (76.3049971 10.0293665, 76.3046127 10.029853299999994, 76.3045135 10.030011000000002, 76.3044394 10.0301289, 76.3043667 10.030244399999999, 76.3042289 10.0304408)"
SR_02317,"Kochi, Kerala, India",,unclassified,10.022635399999999,76.3068259,10.0234498,76.3066104,93.22,1.0011,6.24,,candidate_no_sv_check,"LINESTRING (76.3068259 10.022635399999999, 76.3067673 10.022807899999998, 76.3067088 10.023072300000003, 76.3066626 10.0232805, 76.3066104 10.0234498)"
SR_02318,"Kochi, Kerala, India",,unclassified,10.0234498,76.3066104,10.022635399999999,76.3068259,93.22,1.0011,6.24,,candidate_no_sv_check,"LINESTRING (76.3066104 10.0234498, 76.3066626 10.0232805, 76.3067088 10.023072300000003, 76.3067673 10.022807899999998, 76.3068259 10.022635399999999)"
SR_02319,"Kochi, Kerala, India",,residential,10.023490300000002,76.3042709,10.022638100000002,76.3045582,99.37,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3042709 10.023490300000002, 76.3045582 10.022638100000002)"
SR_02320,"Kochi, Kerala, India",,tertiary,10.010257599999996,76.311987,10.008875999999999,76.3122114,154.76,1.0,0.26,,candidate_no_sv_check,"LINESTRING (76.311987 10.010257599999996, 76.3120383 10.009950399999997, 76.3120542 10.0098543, 76.3122114 10.008875999999999)"
SR_02321,"Kochi, Kerala, India",NH-66 Service Road,tertiary,10.024272899999998,76.30804050000002,10.022649200000002,76.3093955,233.32,1.0012,4.82,,candidate_no_sv_check,"LINESTRING (76.30804050000002 10.024272899999998, 76.308184 10.0241164, 76.3083326 10.0239518, 76.3085162 10.023740999999998, 76.308691 10.023539300000001, 76.3088498 10.023357699999998, 76.3090327 10.0231538, 76.3092625 10.022849499999998, 76.3093955 10.022649200000002)"
SR_02322,"Kochi, Kerala, India",,residential,10.0082405,76.3107895,10.007394799999998,76.3113066,109.54,1.0016,7.45,,candidate_no_sv_check,"LINESTRING (76.3107895 10.0082405, 76.31115850000002 10.007590800000001, 76.3113066 10.007394799999998)"
SR_02323,"Kochi, Kerala, India",,residential,10.007394799999998,76.3113066,10.0082405,76.3107895,109.54,1.0016,7.45,,candidate_no_sv_check,"LINESTRING (76.3113066 10.007394799999998, 76.31115850000002 10.007590800000001, 76.3107895 10.0082405)"
SR_02324,"Kochi, Kerala, India",,residential,10.008518999999998,76.31137830000002,10.008875999999999,76.3122114,99.54,1.0005,3.64,,candidate_no_sv_check,"LINESTRING (76.31137830000002 10.008518999999998, 76.3118724 10.008745699999999, 76.3122114 10.008875999999999)"
SR_02325,"Kochi, Kerala, India",Pipeline Road,tertiary,10.004916600000001,76.31179420000001,10.0060932,76.3123424,143.33,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.31179420000001 10.004916600000001, 76.3123424 10.0060932)"
SR_02326,"Kochi, Kerala, India",Civil Line Road,primary,10.004916600000001,76.31179420000001,10.005030899999998,76.3126384,93.44,1.0004,3.28,,candidate_no_sv_check,"LINESTRING (76.31179420000001 10.004916600000001, 76.3121179 10.004948899999999, 76.3126384 10.005030899999998)"
SR_02327,"Kochi, Kerala, India",,residential,10.005582900000002,76.3109978,10.006347099999996,76.3106929,90.89,1.0,1.09,,candidate_no_sv_check,"LINESTRING (76.3109978 10.005582900000002, 76.3109088 10.0058104, 76.3107867 10.006106599999999, 76.3106929 10.006347099999996)"
SR_02328,"Kochi, Kerala, India",,residential,10.0110724,76.3111883,10.0107043,76.3104218,93.45,1.0009,5.02,,candidate_no_sv_check,"LINESTRING (76.3111883 10.0110724, 76.3109153 10.010949399999998, 76.3105995 10.0107788, 76.3104672 10.010721599999998, 76.3104218 10.0107043)"
SR_02329,"Kochi, Kerala, India",Kannayath Rd,residential,10.0105855,76.300417,10.010826600000001,76.3011172,81.29,1.0004,3.53,,candidate_no_sv_check,"LINESTRING (76.300417 10.0105855, 76.3006193 10.0106651, 76.3011172 10.010826600000001)"
SR_02330,"Kochi, Kerala, India",Kannayath Rd,residential,10.010826600000001,76.3011172,10.011069899999999,76.30188970000002,88.85,1.0,0.77,,candidate_no_sv_check,"LINESTRING (76.3011172 10.010826600000001, 76.3015208 10.010950899999997, 76.30188970000002 10.011069899999999)"
SR_02331,"Kochi, Kerala, India",Kannayath Rd,residential,10.010826600000001,76.3011172,10.0105855,76.300417,81.29,1.0004,3.53,,candidate_no_sv_check,"LINESTRING (76.3011172 10.010826600000001, 76.3006193 10.0106651, 76.300417 10.0105855)"
SR_02332,"Kochi, Kerala, India",Kannayath Rd,residential,10.011069899999999,76.30188970000002,10.010826600000001,76.3011172,88.85,1.0,0.77,,candidate_no_sv_check,"LINESTRING (76.30188970000002 10.011069899999999, 76.3015208 10.010950899999997, 76.3011172 10.010826600000001)"
SR_02333,"Kochi, Kerala, India",Old NH 47,primary,10.011370299999996,76.303049,10.012657499999996,76.3026904,147.68,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.303049 10.011370299999996, 76.3026904 10.012657499999996)"
SR_02334,"Kochi, Kerala, India",Mangattu Road,residential,10.012657499999996,76.3026904,10.012456699999996,76.3015096,131.33,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3026904 10.012657499999996, 76.3015096 10.012456699999996)"
SR_02335,"Kochi, Kerala, India",Old NH 47,primary,10.012657499999996,76.3026904,10.0133763,76.3024631,83.31,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3026904 10.012657499999996, 76.3024631 10.0133763)"
SR_02336,"Kochi, Kerala, India",Mangattu Road,residential,10.012456699999996,76.3015096,10.012657499999996,76.3026904,131.33,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3015096 10.012456699999996, 76.3026904 10.012657499999996)"
SR_02337,"Kochi, Kerala, India",Thamburatty Parambu Road;Thamburatty Parab road,residential,10.0144447,76.2995973,10.015602500000004,76.2993856,130.26,1.001,3.29,,candidate_no_sv_check,"LINESTRING (76.2995973 10.0144447, 76.299564 10.0147254, 76.2995061 10.0150785, 76.2994427 10.015361400000002, 76.2993856 10.015602500000004)"
SR_02338,"Kochi, Kerala, India",Old NH 47,primary,10.013410199999997,76.3025875,10.012531899999997,76.3028425,101.07,1.0,0.1,,candidate_no_sv_check,"LINESTRING (76.3025875 10.013410199999997, 76.3027256 10.012936000000002, 76.3028425 10.012531899999997)"
SR_02339,"Kochi, Kerala, India",NH-544,primary,10.014454500000001,76.3022414,10.0160071,76.3023503,172.14,1.0001,2.53,,candidate_no_sv_check,"LINESTRING (76.3022414 10.014454500000001, 76.3022976 10.015233999999998, 76.3023342 10.015644700000001, 76.3023503 10.0160071)"
SR_02340,"Kochi, Kerala, India",Manamel Temple Road,residential,9.9575575,76.3154706,9.9579129,76.3161542,84.73,1.0012,5.07,,candidate_no_sv_check,"LINESTRING (76.3154706 9.9575575, 76.3156213 9.9576373, 76.315718 9.957689, 76.3157473 9.957704699999999, 76.3158581 9.957773600000001, 76.3159556 9.957826600000002, 76.3161542 9.9579129)"
SR_02341,"Kochi, Kerala, India",Manamel Temple Road,residential,9.9579129,76.3161542,9.9575575,76.3154706,84.73,1.0012,5.07,,candidate_no_sv_check,"LINESTRING (76.3161542 9.9579129, 76.3159556 9.957826600000002, 76.3158581 9.957773600000001, 76.3157473 9.957704699999999, 76.315718 9.957689, 76.3156213 9.9576373, 76.3154706 9.9575575)"
SR_02342,"Kochi, Kerala, India",Vyttila Janatha Road,residential,9.9579129,76.3161542,9.9586195,76.3159748,80.59,1.0001,1.81,,candidate_no_sv_check,"LINESTRING (76.3161542 9.9579129, 76.3161208 9.958057999999996, 76.3160547 9.958308499999998, 76.3159748 9.9586195)"
SR_02343,"Kochi, Kerala, India",Vyttila Janatha Road,residential,9.9586195,76.3159748,9.9579129,76.3161542,80.59,1.0001,1.81,,candidate_no_sv_check,"LINESTRING (76.3159748 9.9586195, 76.3160547 9.958308499999998, 76.3161208 9.958057999999996, 76.3161542 9.9579129)"
SR_02344,"Kochi, Kerala, India",,residential,9.959366999999999,76.3157136,9.958984899999999,76.3149362,95.13,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3157136 9.959366999999999, 76.3149362 9.958984899999999)"
SR_02345,"Kochi, Kerala, India",,residential,9.958984899999999,76.3149362,9.959366999999999,76.3157136,95.13,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3149362 9.958984899999999, 76.3157136 9.959366999999999)"
SR_02346,"Kochi, Kerala, India",Vyttila Janatha Road,residential,9.967228499999997,76.3131317,9.967978999999998,76.3130263,83.83,1.0003,3.85,,candidate_no_sv_check,"LINESTRING (76.3131317 9.967228499999997, 76.3131114 9.967385, 76.3130548 9.9678334, 76.3130263 9.967978999999998)"
SR_02347,"Kochi, Kerala, India",Major Road,residential,9.9673957,76.3148356,9.968323,76.3145928,106.41,1.0044,7.05,,candidate_no_sv_check,"LINESTRING (76.3148356 9.9673957, 76.3148053 9.9676373, 76.3147853 9.967754399999999, 76.3147435 9.967892900000002, 76.3146746 9.968074699999999, 76.3145928 9.968323)"
SR_02348,"Kochi, Kerala, India",Perandoor Road,secondary,10.010309,76.2872214,10.0093805,76.2873459,103.6,1.0001,2.98,,candidate_no_sv_check,"LINESTRING (76.2872214 10.010309, 76.2872381 10.010191799999998, 76.2872921 10.009784100000001, 76.2873318 10.0094605, 76.2873459 10.0093805)"
SR_02349,"Kochi, Kerala, India",Perandoor Road,secondary,10.0093805,76.2873459,10.010309,76.2872214,103.6,1.0001,2.98,,candidate_no_sv_check,"LINESTRING (76.2873459 10.0093805, 76.2873318 10.0094605, 76.2872921 10.009784100000001, 76.2872381 10.010191799999998, 76.2872214 10.010309)"
SR_02350,"Kochi, Kerala, India",Chilavannoor Road,tertiary,9.967729899999998,76.30522750000002,9.966396999999997,76.305838,161.99,1.0006,3.84,,candidate_no_sv_check,"LINESTRING (76.30522750000002 9.967729899999998, 76.3053455 9.9674221, 76.3055016 9.967084899999998, 76.30579130000001 9.966489100000002, 76.305838 9.966396999999997)"
SR_02351,"Kochi, Kerala, India",Sahodaran Ayyappan Road,primary,9.967978999999998,76.3130263,9.967804700000002,76.312255,86.73,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3130263 9.967978999999998, 76.312255 9.967804700000002)"
SR_02352,"Kochi, Kerala, India",Vyttila Janatha Road,residential,9.967978999999998,76.3130263,9.967228499999997,76.3131317,83.83,1.0003,3.85,,candidate_no_sv_check,"LINESTRING (76.3130263 9.967978999999998, 76.3130548 9.9678334, 76.3131114 9.967385, 76.3131317 9.967228499999997)"
SR_02353,"Kochi, Kerala, India",,residential,10.018914500000001,76.2876168,10.0196759,76.2874761,85.67,1.0008,4.3,,candidate_no_sv_check,"LINESTRING (76.2876168 10.018914500000001, 76.2875569 10.0193164, 76.2874881 10.019635399999999, 76.2874761 10.0196759)"
SR_02354,"Kochi, Kerala, India",,residential,10.015778599999999,76.2883801,10.014753600000002,76.288509,114.27,1.0003,2.98,,candidate_no_sv_check,"LINESTRING (76.2883801 10.015778599999999, 76.2884101 10.015491700000002, 76.288484 10.0150063, 76.288509 10.014753600000002)"
SR_02355,"Kochi, Kerala, India",Perandoor Road,secondary,10.018036700000001,76.2844054,10.0171518,76.2846206,100.87,1.002,7.73,,candidate_no_sv_check,"LINESTRING (76.2844054 10.018036700000001, 76.28440620000002 10.018002599999999, 76.2844258 10.0178808, 76.2844605 10.0177124, 76.2845356 10.0174284, 76.2846206 10.0171518)"
SR_02356,"Kochi, Kerala, India",Perandoor Road,secondary,10.0171518,76.2846206,10.018036700000001,76.2844054,100.87,1.002,7.73,,candidate_no_sv_check,"LINESTRING (76.2846206 10.0171518, 76.2845356 10.0174284, 76.2844605 10.0177124, 76.2844258 10.0178808, 76.28440620000002 10.018002599999999, 76.2844054 10.018036700000001)"
SR_02357,"Kochi, Kerala, India",,residential,10.018878899999997,76.2862996,10.019624899999998,76.2861678,83.76,1.0,0.66,,candidate_no_sv_check,"LINESTRING (76.2862996 10.018878899999997, 76.2862152 10.019367999999998, 76.2861678 10.019624899999998)"
SR_02358,"Kochi, Kerala, India",,residential,10.0149581,76.28633390000002,10.015734499999999,76.28614540000001,88.31,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.28633390000002 10.0149581, 76.28614540000001 10.015734499999999)"
SR_02359,"Kochi, Kerala, India",Manakodam Road,residential,10.015239399999999,76.2870534,10.016156699999996,76.2867844,105.69,1.0004,4.48,,candidate_no_sv_check,"LINESTRING (76.2870534 10.015239399999999, 76.2869769 10.0155009, 76.2868457 10.0159852, 76.2867844 10.016156699999996)"
SR_02360,"Kochi, Kerala, India",,residential,10.014753600000002,76.288509,10.0144196,76.287586,108.03,1.003,6.95,,candidate_no_sv_check,"LINESTRING (76.288509 10.014753600000002, 76.288337 10.0146626, 76.2880889 10.014567500000002, 76.2878553 10.014500299999998, 76.287586 10.0144196)"
SR_02361,"Kochi, Kerala, India",,residential,10.014753600000002,76.288509,10.015778599999999,76.2883801,114.27,1.0003,2.98,,candidate_no_sv_check,"LINESTRING (76.288509 10.014753600000002, 76.288484 10.0150063, 76.2884101 10.015491700000002, 76.2883801 10.015778599999999)"
SR_02362,"Kochi, Kerala, India",Play Ground Road,residential,10.016059499999999,76.2899833,10.015874100000001,76.2891443,94.41,1.0019,5.13,,candidate_no_sv_check,"LINESTRING (76.2899833 10.016059499999999, 76.2898686 10.016046600000001, 76.289685 10.016014299999998, 76.2894719 10.0159691, 76.2892719 10.015907699999998, 76.2891443 10.015874100000001)"
SR_02363,"Kochi, Kerala, India",Play Ground Road,residential,10.015874100000001,76.2891443,10.016059499999999,76.2899833,94.41,1.0019,5.13,,candidate_no_sv_check,"LINESTRING (76.2891443 10.015874100000001, 76.2892719 10.015907699999998, 76.2894719 10.0159691, 76.289685 10.016014299999998, 76.2898686 10.016046600000001, 76.2899833 10.016059499999999)"
SR_02364,"Kochi, Kerala, India",Manakodam Road,residential,10.016156699999996,76.2867844,10.015239399999999,76.2870534,105.69,1.0004,4.48,,candidate_no_sv_check,"LINESTRING (76.2867844 10.016156699999996, 76.2868457 10.0159852, 76.2869769 10.0155009, 76.2870534 10.015239399999999)"
SR_02365,"Kochi, Kerala, India",Galaxy Lane,residential,9.957185000000003,76.3097738,9.957397899999997,76.3105841,91.91,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3097738 9.957185000000003, 76.3105841 9.957397899999997)"
SR_02366,"Kochi, Kerala, India",Galaxy Lane,residential,9.957397899999997,76.3105841,9.957185000000003,76.3097738,91.91,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3105841 9.957397899999997, 76.3097738 9.957185000000003)"
SR_02367,"Kochi, Kerala, India",,living_street,9.9594138,76.3088264,9.959814099999997,76.310092,145.82,1.0012,5.61,,candidate_no_sv_check,"LINESTRING (76.3088264 9.9594138, 76.3093401 9.9595438, 76.310092 9.959814099999997)"
SR_02368,"Kochi, Kerala, India",,living_street,9.959814099999997,76.310092,9.9594138,76.3088264,145.82,1.0012,5.61,,candidate_no_sv_check,"LINESTRING (76.310092 9.959814099999997, 76.3093401 9.9595438, 76.3088264 9.9594138)"
